Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240303161016,1.52,1017.32,22.05,62.09,10973.83,21.02
20240303162016,1.85,1017.46,22.2,61.7,10889.17,21.69
20240303163016,1.03,1017.53,22.39,61.24,9060.75,16.86
20240303164016,1.12,1017.56,22.49,60.48,7899.83,12.95
20240303165016,1.1,1017.65,22.16,61.98,6826.33,9.9
20240304090016,1.29,1017.17,40.46,22.08,107258.52,1627.36
20240304091016,1.39,1017.08,40.13,22.34,108364.67,1660.38
20240304092016,1.67,1017.04,39.23,22.96,109284.31,1680.27
20240304093016,2.3,1017.02,37.15,25.14,109972.16,1709.8
20240304094016,1.58,1016.85,39.84,22.83,110800.16,1708.89
20240304095016,2.71,1016.85,38.64,22.47,113170.77,1767.45
20240304100016,2.72,1016.77,35.35,25.85,113379.75,1857.54
20240304101016,2.27,1016.55,35.77,26.04,113324.77,1860.96
20240304102016,3.02,1016.43,36.83,26,114376.12,1853.88
20240304103016,3.28,1016.37,35.22,27.7,113384.6,1851.37
20240304104016,3.48,1016.16,34.84,28.71,109926.16,1843.22
20240304105016,4,1016.12,33.87,31.1,109111.99,1858.01
20240304110016,2.95,1016.05,35.36,28.93,106752.88,1805.4
20240304111016,3.21,1015.77,35.1,29.24,104810.81,1797.52
20240304112016,3.78,1015.48,34.16,31.32,103499.46,1790.64
20240304113016,3.81,1015.18,33.97,31.62,100777.01,1753.07
20240304114016,3.68,1015.06,33.5,32.44,97327.37,1724.4
20240304115016,3.51,1014.85,33.66,32.54,94134.51,1669.84
20240304120016,4.42,1014.66,32.51,35.38,90910.02,1599.83
20240304121016,4.21,1014.42,32.56,36.41,87163.71,1510.37
20240304122016,3.31,1014.18,33.21,34.64,82879.24,1413.61
20240304123016,3.31,1014.02,33.3,34.98,79576.76,1331.15
20240304124016,3.88,1013.67,33.26,36.29,77865.96,1262.47
20240304125016,3.89,1013.54,32.77,36.31,74756.11,1172.22
20240304130016,3.92,1013.4,32.38,37.89,69692.88,1037.02
20240304131016,3.88,1013.17,32.26,38.64,65841.81,911.56
20240304132016,5.01,1013.16,31.18,40.69,61964.69,800.38
20240304133016,4.1,1012.9,31.29,40.48,56570.47,686.07
20240304134016,4.54,1012.82,28.49,47.38,15729.42,64.83
20240304135016,3.89,1012.63,26.65,54.9,11719.08,17.75
20240304140016,4.07,1012.64,26.27,55.28,11053.83,15.88
20240304141016,4.68,1012.5,25.61,58.51,10520.92,14.41
20240304142016,4.25,1012.32,25.54,59.82,10168.25,13.6
20240304143016,4.13,1012.28,25.63,60.28,9501.33,11.93
20240304144016,4.17,1012.31,25.46,59.9,8931.08,10.53
20240304145016,3.98,1012.31,25.27,59.34,8536.17,9.66
20240304150016,2.75,1012.25,25.52,58.21,8242.42,9.1
20240304151016,2.67,1012.17,25.67,55.48,7914.83,8.38
20240304152016,2.58,1012.2,25.77,54.16,7826,8.31
20240304153016,3.21,1012.21,25.83,51.27,7573.58,7.8
20240304154016,3.09,1012.33,25.78,51.97,7051.58,6.7
20240304155016,2.29,1012.38,25.74,49.63,6593.67,5.86
20240304160016,2.16,1012.46,25.66,50.97,6199.08,5.13
20240304161016,2.33,1012.52,25.55,51.41,5906.67,4.71
20240304162016,2.67,1012.52,25.44,50.67,5504.92,4.04
20240304163016,2.31,1012.51,25.4,52.32,5642.75,4.8
20240304164016,2.62,1012.73,25.24,57.49,5041.92,4.03
20240304165016,1.81,1012.8,25.04,61.7,4528.92,3.59
20240305090016,1.85,1010.64,41.66,25.27,105003.8,1584.45
20240305091016,1.94,1010.49,41.18,25.44,106900.58,1632.31
20240305092016,0.6,1010.29,44.38,21.57,109848.35,1648.96
20240305093016,0.56,1010.31,46.87,18.22,112136.13,1667.67
20240305094016,1.38,1010.14,46.19,17.75,112963.41,1690.14
20240305095016,1,1009.94,45.68,19.01,114407.56,1720.03
20240305100016,2.74,1009.8,43.9,19.85,114429.49,1744.29
20240305101016,1.56,1009.6,43.75,20.22,115236.28,1757
20240305102016,1.4,1009.47,45.9,18.16,117495.32,1781.65
20240305103016,1.4,1009.3,48.88,15.89,115356.68,1718.51
20240305104016,2.29,1009.25,45.15,19.14,102647.93,1674
20240305105016,2.45,1009.17,40.06,26.25,81256.21,1328.36
20240305110016,3.01,1009.08,37.08,32.05,80379.26,1305.19
20240305111016,2.4,1008.9,37.31,32.03,55959.04,967.74
20240305112016,1.9,1008.72,34.19,38.86,37050.88,533.83
20240305113016,2.46,1008.58,33.83,39.96,39184.32,371.41
20240305114016,1.64,1008.41,34.08,39.88,34812.52,470.61
20240305115016,1.85,1008.28,31.71,45.74,22649.75,84.67
20240305120016,1.67,1008.13,30.87,49.04,21704.75,79.58
20240305121016,2.05,1007.95,30.16,53.93,19444.92,64.63
20240305122016,1.75,1007.77,30.15,55.37,19309.58,61.54
20240305123016,2.11,1007.58,29.6,57.95,14842.5,37.28
20240305124016,1.91,1007.37,29.27,59.47,15123,38.94
20240305125016,0.78,1007.21,30.38,56.23,17212.92,52.19
20240305130016,0.66,1006.91,30.5,53.84,16754.75,48.81
20240305131016,0.63,1006.78,31.43,51.29,22247.02,164.94
20240305132016,0.91,1006.58,30.79,52.76,12127.67,24.65
20240305133016,1.15,1006.53,30.01,54.03,12908.08,28.74
20240305134016,1.23,1006.2,30.25,51.4,15542.17,41.08
20240305135016,1.04,1006,30.18,51.34,14545.08,35.21
20240305140016,1.47,1005.82,29.81,52.93,13029.83,28.67
20240305141016,1.38,1005.68,29.45,53.84,13089.42,29.14
20240305142016,0.98,1005.5,29.46,55.52,11334.58,21.53
20240305143016,1.23,1005.42,28.86,59.89,9304.58,14.89
20240305144016,1.02,1005.31,28.9,60.84,11951.42,25.11
20240305145016,0.95,1005.08,28.83,59.28,10718,19.49
20240305150016,1.7,1005.04,28.75,58.61,11175.25,20.6
20240305151016,1.43,1005.02,28.49,58.68,9623.33,15.89
20240305152016,1.43,1005,28.44,58.9,9571.33,15.87
20240305153016,1.88,1004.99,28.37,59.42,9783.5,16.61
20240305154016,2.22,1005.06,28.37,59.61,9556.5,15.44
20240305155016,1.47,1005.05,28.16,60.73,7838.58,10.06
20240305160016,2.14,1005.08,27.96,62.45,6747.58,7.61
20240305161016,2.34,1005.08,27.6,64.84,5924.58,6.11
20240305162016,2.14,1005.12,27.34,63.22,5644.33,5.43
20240305163016,2.53,1005.12,27.05,65.71,4679.33,3.68
20240305164016,2.15,1005.24,26.86,66.52,3718.75,2.2
20240305165016,1.27,1005.24,26.67,67.91,2809.5,1.28
20240306090016,3.05,1012.97,21.36,88.31,3940.17,2.5
20240306091016,2.68,1013.06,21.41,87.62,4379.33,3.02
20240306092016,3.62,1013.03,21.44,87.1,4927.92,3.92
20240306093016,2.87,1013.22,21.28,86.45,4946.17,3.83
20240306094016,3.19,1013.3,21.16,86.47,4532.17,3.14
20240306095016,3.28,1013.44,21.1,84.75,3974.84,2.32
20240306100016,3.94,1013.55,21.06,84.9,3741.17,2.02
20240306101016,3.68,1013.58,20.89,84.88,3836.92,2.11
20240306102016,3.82,1013.6,20.71,85.05,4611.83,3.2
20240306103016,4.64,1013.55,20.69,85.12,5930.33,5.35
20240306104016,3.81,1013.53,20.59,85,5514.92,4.6
20240306105016,4.24,1013.54,20.44,84.33,5435.08,4.35
20240306110016,3.42,1013.62,20.44,84.02,4783.67,3.28
20240306111016,4.16,1013.63,20.05,84.74,5397.92,4.26
20240306112016,3.65,1013.52,19.97,85.02,5350.92,4.18
20240306113016,3.04,1013.44,20,84.49,5843.5,5.17
20240306114016,3.69,1013.41,19.83,84.54,7194.92,8.64
20240306115016,4.05,1013.37,19.64,85.71,8275.92,11.54
20240306120016,3.16,1013.27,19.7,86.58,8929.42,14.54
20240306121016,3.21,1013.21,19.75,86.21,9430.75,16.69
20240306122016,3.41,1013.1,19.5,87.46,7280.25,9.31
20240306123016,3.35,1012.89,19.57,86.56,10611,17.43
20240306124016,4.07,1012.82,19.34,87.2,10291.83,16.03
20240306125016,2.89,1012.82,19.33,86.89,9570,13.06
20240306130016,3.13,1012.64,19.32,86.74,9150,12.31
20240306131016,3.06,1012.52,19.31,87,7403.17,7.8
20240306132016,3.53,1012.45,19.14,88.09,8685.92,9.67
20240306133016,4.39,1012.32,19.06,86.9,8778.67,11.38
20240306134016,3.56,1012.31,19.11,86.07,7868.83,10.3
20240306135016,2.67,1012.14,19.37,84.77,7602.08,9.93
20240306140016,2.27,1012.02,19.78,82.51,7429.42,9.4
20240306141016,2.54,1012,19.91,81.47,6764.84,7.86
20240306142016,2.58,1011.96,19.98,80.69,6559.17,7.38
20240306143016,2.48,1011.96,19.87,81.17,5980.58,6.17
20240306144016,2.93,1011.95,19.92,80.37,6206.17,6.56
20240306145016,2.46,1011.94,19.94,79.68,6283.17,6.88
20240306150016,2.42,1011.94,19.9,80.22,6072.33,6.44
20240306151016,2.1,1012,19.68,82.16,5145.5,4.56
20240306152016,2.06,1012.16,19.48,82.74,4711.58,3.77
20240306153016,1.83,1012.34,19.37,84.55,3993,2.88
20240306154016,2.5,1012.41,19.28,84.38,3920.67,2.8
20240306155016,1.94,1012.59,19.23,85.65,2981.42,1.65
20240306160016,1.58,1012.76,19.01,87.82,2444.75,1.1
20240306161016,1.32,1012.86,18.96,89.32,2176.33,0.98
20240306162016,1.84,1012.89,18.62,88.41,1940.5,0.82
20240306163016,0.77,1013.12,18.64,90.72,1405.25,0.54
20240306164016,1.96,1013.18,18.59,90.07,1374.5,0.51
20240306165016,1.94,1013.26,18.34,90.34,1249.75,0.36
20240307090016,0.6,1019.59,19.01,80.57,7548.25,10.24
20240307091016,0.39,1019.6,19.28,80.25,8391.58,11.9
20240307092016,0.1,1019.62,19.58,79.49,7914.25,10.35
20240307093016,0,1019.29,19.66,77.2,6365.58,7.62
20240307094016,0.19,1019.38,19.35,77.2,3846.58,2.6
20240307095016,0.49,1019.56,19.1,78.98,3539.75,2.09
20240307100016,0.94,1019.52,18.9,77.72,3373.5,1.86
20240307101016,0.7,1019.53,18.83,77.95,3856.5,2.43
20240307102016,1.01,1019.45,19.14,76.59,7686.83,10.23
20240307103016,1.13,1019.32,19.42,72.74,7719.92,10.55
20240307104016,1.92,1019.32,19.38,73.12,5337.75,4.63
20240307105016,2.32,1019.27,19.14,73.83,4449.25,3.02
20240307110016,2.59,1019.15,19.02,74.29,4593.92,3.28
20240307111016,2.28,1019.15,18.81,75.79,4703,3.41
20240307112016,1.85,1019,18.75,77.01,6700.08,8.17
20240307113016,1.58,1018.69,19.12,75.54,10642.75,19.29
20240307114016,1.15,1018.53,19.3,76.62,7539.58,10.28
20240307115016,0.53,1018.46,19.35,77.37,5386.75,4.87
20240307120016,0.4,1018.37,19.22,77.47,3883.92,2.42
20240307121016,0.19,1018.54,19.17,78.8,4274.67,2.93
20240307122016,0.13,1018.27,19.21,80.9,10823,15.58
20240307123016,0.14,1018.04,19.73,82.39,13765.42,27.79
20240307124016,0.57,1017.75,19.21,81.07,7723.67,10.4
20240307125016,0.08,1017.7,19.24,82.81,5905.83,6.44
20240307130016,0.1,1017.6,19.07,83.29,3617.5,2.24
20240307131016,0.84,1017.36,18.99,80.11,6364.33,6.79
20240307132016,0.53,1017.28,19.18,79.46,3367.25,1.77
20240307133016,0.79,1017.2,19.4,78.62,4078.67,2.31
20240307134016,0.78,1017.18,19.59,77.24,3632.42,1.89
20240307135016,1.06,1017.01,19.59,75.56,4316.08,2.72
20240307140016,0.97,1016.97,19.4,76.59,2819.33,1.14
20240307141016,1.18,1016.92,19.22,76.35,2715.83,1.01
20240307142016,1.27,1016.88,19.15,76.09,1742.25,0.45
20240307143016,1.96,1016.68,19.1,76.91,2394.33,0.85
20240307144016,1.36,1016.68,19.15,76.11,2391.83,0.76
20240307145016,1.26,1016.71,19.13,76.08,1746.16,0.44
20240307150016,1.57,1016.7,19.04,76.2,1469.33,0.3
20240307151016,1.74,1016.7,18.7,78.44,1305.5,0.25
20240307152016,1.43,1016.87,18.09,83.15,1521.66,0.31
20240307153016,1.1,1016.84,17.49,88.4,3105.25,1.38
20240307154016,1.36,1016.82,17.33,89.24,3103.42,1.5
20240307155016,1.02,1016.94,17.37,89.1,3548.75,1.61
20240307160016,0.79,1017.06,17.41,89.34,2438.17,0.85
20240307161016,1.84,1017.24,17.36,89.21,1711,0.55
20240307162016,2.45,1017.25,17.35,88.1,2135.67,0.8
20240307163016,1.78,1017.34,17.38,87.74,2653.08,1.31
20240307164016,1.74,1017.35,17.25,89.5,2535.58,1.17
20240307165016,1.79,1017.42,17.22,89.31,2137.17,0.89
20240308090016,3.91,1022.56,18.45,53.22,11125.25,21.73
20240308091016,3.63,1022.58,18.65,53.07,12125.5,25.59
20240308092016,3.64,1022.61,18.9,52.48,13895.93,33.6
20240308093016,2.76,1022.67,19.12,51.78,14382,35.86
20240308094016,3.28,1022.7,19.24,49.98,15642.83,42.98
20240308095016,3.59,1022.77,19.26,51.56,15012.17,39.61
20240308100016,3.12,1022.79,19.12,49.23,14727.92,38.09
20240308101016,2.79,1022.76,19.47,49.87,16325.83,47.06
20240308102016,2.78,1022.62,19.79,48.87,17407.92,53.46
20240308103016,3.01,1022.47,19.82,48.42,18038.17,57.61
20240308104016,3.34,1022.51,19.81,48.96,18128.25,58.09
20240308105016,2.67,1022.41,19.95,49.55,18356.08,59.46
20240308110016,2.47,1022.27,20.1,49.26,18304.67,59.26
20240308111016,2.8,1022.18,20.08,49.84,17256.25,52.23
20240308112016,2.57,1022.08,20.06,49.31,17355.67,52.69
20240308113016,2.87,1022.02,19.94,51.11,15742.75,43.6
20240308114016,1.86,1021.9,19.85,52.66,13435,31.86
20240308115016,1.48,1021.82,20.05,52.78,13936.83,33.14
20240308120016,1.26,1021.76,20.06,52.09,12487.08,26.9
20240308121016,1.43,1021.56,19.74,52.65,10813.25,19.86
20240308122016,1.09,1021.49,19.31,54,7353.42,9.33
20240308123016,0.81,1021.41,19.13,54.95,5041.42,4.28
20240308124016,1.62,1021.34,18.69,56.1,4107,2.76
20240308125016,1.8,1021.22,18.32,56.89,3760.25,2.23
20240308130016,1.78,1021.11,18.09,57.25,3488.58,1.93
20240308131016,1.81,1021.03,17.99,58.68,3178.17,1.54
20240308132016,2.25,1020.94,17.96,57.84,3404.58,1.76
20240308133016,1.56,1020.89,17.9,57.76,3132.75,1.54
20240308134016,1.97,1020.8,17.79,57.64,3034.17,1.46
20240308135016,2.27,1020.76,17.76,57.96,2949,1.33
20240308140016,2.86,1020.76,17.62,57.29,3046.42,1.48
20240308141016,1.52,1020.7,17.63,58.59,2829.67,1.25
20240308142016,1.47,1020.73,17.67,57.71,2613.5,1.07
20240308143016,1.78,1020.7,17.61,57.6,2461.25,0.99
20240308144016,1.21,1020.76,17.61,59.03,2306.42,0.86
20240308145016,1.22,1020.82,17.57,62.55,2174.83,0.77
20240308150016,1.96,1020.86,17.46,59.01,2040.5,0.69
20240308151016,1.55,1020.93,17.44,57.49,2043.67,0.71
20240308152016,2.28,1020.94,17.37,57.55,2048.58,0.7
20240308153016,2.89,1020.97,17.27,57.36,2247.08,0.88
20240308154016,3.6,1020.98,17.16,56.6,2034.5,0.69
20240308155016,2.1,1020.95,17.14,56.56,1858.42,0.62
20240308160016,1.9,1021.02,17.18,55.79,1899,0.65
20240308161016,3.63,1021.06,17.12,56.67,1710.08,0.55
20240308162016,2.54,1021.05,17.06,55.82,1517.58,0.42
20240308163016,2.55,1021.15,17.05,55.16,1348.42,0.35
20240308164016,2.6,1021.19,17.07,55.01,1124.67,0.25
20240308165016,2.6,1021.31,16.99,53.71,1012.58,0.22
20240309090016,1.18,1025.38,20.1,44.55,13947.42,36.11
20240309091016,0.71,1025.3,20.6,42.96,19103.83,67.82
20240309092016,0.33,1025.16,20.88,42.28,16677.17,50.53
20240309093016,0.88,1025.16,21.68,40.81,26270.67,126.02
20240309094016,1.05,1025.14,22.09,40.05,22996.92,96.72
20240309095016,0.47,1025.03,21.41,41.27,14633.17,38.89
20240309100016,0.45,1024.9,20.91,43.04,13140.33,31
20240309101016,0.57,1024.9,20.74,43.8,15318.25,41.56
20240309102016,1.02,1024.78,20.81,43.54,18106.17,58.89
20240309103016,0.72,1024.74,20.85,43.53,15095.5,40.86
20240309104016,0.66,1024.67,20.89,43.7,17577.58,54.75
20240309105016,0.9,1024.47,22.47,40.71,39826.49,364.13
20240309110016,0.68,1024.35,24.89,35.66,28035.5,155.14
20240309111016,1.66,1024.28,22.36,40.26,16756.67,53.26
20240309112016,1.74,1024.17,20.8,44.08,16827.92,53.83
20240309113016,1.76,1024.03,20.32,45.28,11283.67,24.61
20240309114016,1.32,1023.99,19.42,47.03,8733.25,14.5
20240309115016,1.08,1024.02,19.47,47.28,10120.5,18.19
20240309120016,0.98,1023.98,19.63,47.08,12399.08,26.31
20240309121016,1.63,1024.01,19.82,47.22,12656.75,27.11
20240309122016,1.85,1023.82,19.69,47.53,12699.83,27.73
20240309123016,1.77,1023.61,19.29,49.13,8505.33,13.13
20240309124016,1.25,1023.52,19.06,49.27,6977.67,8.94
20240309125016,1.38,1023.3,18.87,49.6,7262.42,9.43
20240309130016,1.16,1023.36,18.74,50.1,6070.92,6.53
20240309131016,1.83,1023.24,18.55,50.78,5343.75,4.98
20240309132016,1.5,1023.06,18.53,50.81,6147.67,6.63
20240309133016,1.76,1022.92,18.42,51.54,5557.33,5.32
20240309134016,1.14,1022.84,18.36,51.74,4066.42,2.91
20240309135016,0.98,1022.74,18.36,52.17,4046.92,2.85
20240309140016,1.18,1022.78,18.31,53.14,3742.92,2.48
20240309141016,0.74,1022.64,18.36,52.38,3867.75,2.64
20240309142016,1.05,1022.59,18.32,52.41,4074.75,2.93
20240309143016,1.89,1022.65,18.21,52.76,3356.58,1.97
20240309144016,1.11,1022.72,18.06,52.74,2979.92,1.58
20240309145016,0.9,1022.66,18.06,53.63,2741.75,1.37
20240309150016,0.73,1022.74,18.09,53.9,2377.42,1.05
20240309151016,1.42,1022.6,18.03,53.5,2253,0.94
20240309152016,1.25,1022.63,17.99,53.43,2444.58,1.08
20240309153016,2.32,1022.61,17.9,54.22,2474.92,1.1
20240309154016,1.17,1022.6,17.96,54.07,2795.42,1.4
20240309155016,1.04,1022.56,18.1,53.68,2804.83,1.5
20240309160016,0.96,1022.55,18.02,54.05,2043.92,0.8
20240309161016,0.2,1022.65,17.99,55.22,1439.42,0.4
20240309162016,0,1022.6,17.99,55.82,1151.25,0.28
20240309163016,0.04,1022.59,18.03,55,1066.83,0.24
20240309164016,0.06,1022.57,17.97,54.71,1189.92,0.3
20240309165016,0.14,1022.5,17.91,55.68,801.42,0.14
20240310090016,0.43,1026.68,17.81,72.14,7101.33,8.71
20240310091016,0.63,1026.69,18.2,70.54,8832.92,13.35
20240310092016,0.48,1026.65,18.66,68.86,10366.58,18.37
20240310093016,0.64,1026.68,19.06,67.01,9574.5,15.93
20240310094016,0.45,1026.72,19.02,66.26,7816.67,10.55
20240310095016,0.29,1026.63,19.02,65.89,7325.75,9.24
20240310100016,0.38,1026.58,19,65.61,6990.58,8.55
20240310101016,0.36,1026.67,18.85,66.57,6568.08,7.44
20240310102016,0.38,1026.67,18.98,66.32,6880.75,8.16
20240310103016,0.46,1026.62,18.95,64.83,8111.83,11.18
20240310104016,0.86,1026.61,18.9,66.73,8506.92,12.3
20240310105016,0.18,1026.55,19.14,67.86,8767.42,13.18
20240310110016,0.27,1026.51,19.34,66.57,9262.5,14.58
20240310111016,0.07,1026.34,19.7,64.4,9481.17,15.4
20240310112016,0.17,1026.27,19.86,63.76,7744.96,10.53
20240310113016,0.3,1026.14,19.96,63.93,8525.67,12.68
20240310114016,0.35,1026.04,20.41,62.53,10925.42,20.29
20240310115016,0.21,1025.95,20.82,61.55,10180.75,17.68
20240310120016,0.17,1025.86,21.05,61.27,11262.92,21.69
20240310121016,0.07,1025.71,21.46,59.91,12467.5,26.35
20240310122016,0.38,1025.49,21.68,58.35,12411.67,26.37
20240310123016,0.62,1025.34,21.71,57.21,12354.92,26.11
20240310124016,0.99,1025.19,21.28,56.09,12667.08,27.57
20240310125016,0.19,1025.06,21.35,56,10204.25,17.89
20240310130016,0.03,1024.93,21.81,55.21,11459.42,22.63
20240310131016,0.17,1024.82,22.34,53.22,14424.33,35.68
20240310132016,0,1024.58,22.98,51.17,15519.17,41.11
20240310133016,0,1024.29,23.47,49.89,16944.17,50.21
20240310134016,0.06,1024.02,23.89,49.34,14728.42,38.42
20240310135016,0.16,1023.97,23.31,50.88,11443.83,22.99
20240310140016,0.03,1023.89,22.99,52.32,10460.33,19.36
20240310141016,0.06,1023.82,23.21,50.95,13506.42,31.87
20240310142016,0.13,1023.72,23.33,50.37,16290.25,46.8
20240310143016,0.22,1023.62,23.75,48.25,14490.17,37.05
20240310144016,0.22,1023.46,23.66,48.91,14981.5,39
20240310145016,0.55,1023.39,24.3,46.49,21883.92,84.32
20240310150016,0.27,1023.29,24.86,45.43,20683.42,76.3
20240310151016,0.24,1023.21,24.95,44.13,17941.17,57.19
20240310152016,0.58,1023.13,24.45,45.78,15742.92,45.05
20240310153016,0.21,1023.06,24.17,46.33,13043,31.24
20240310154016,0.63,1023.08,23.86,47.12,13806.17,35.3
20240310155016,0.78,1023.13,23.4,48.44,15153.75,42.51
20240310160016,0.45,1023.18,23.52,48.42,10404.67,19.97
20240310161016,0.71,1023.11,22.54,49.84,7465.33,10.27
20240310162016,0.21,1023.29,22.28,50.86,6156,7.08
20240310163016,0.31,1023.27,21.95,50.86,5620.08,5.82
20240310164016,0.1,1023.39,21.8,53.02,4216.17,3.4
20240310165016,0.03,1023.47,21.6,53.56,3061.75,1.78
20240311090016,1.69,1020.4,23.24,56.16,22660.08,88.52
20240311091016,1.73,1020.33,24.12,53.59,24090.33,98.87
20240311092016,1.71,1020.27,24.94,51.19,30066.58,155.31
20240311093016,1.95,1020.03,26.48,47.76,55516.33,695.86
20240311094016,1.84,1019.86,30.57,38.59,56017.04,566.75
20240311095016,1.54,1019.8,32.05,35.99,85943.09,1263.4
20240311100016,1.64,1019.68,35.07,29.94,76152.1,974.19
20240311101016,2.71,1019.53,30.92,35.65,54617.27,504.85
20240311102016,2.18,1019.36,32.15,35.19,83274.91,1163.5
20240311103016,2.06,1019.13,36.58,28.2,85016.26,1198.49
20240311104016,1.56,1019.02,35.22,29.31,77161.4,1028.2
20240311105016,1.57,1019,36.68,27.39,71291.19,885.55
20240311110016,2.02,1018.89,35.1,29.06,73650.13,990.21
20240311111016,2.19,1018.74,30.4,36.1,37817.5,246.91
20240311112016,2.13,1018.44,28.86,39.59,31304.88,177.96
20240311113016,2.12,1018.28,27.01,43.95,25802.58,118.21
20240311114016,2.47,1018.15,26.71,45.92,26723.33,126.51
20240311115016,2.52,1017.94,27.09,46.97,25769.17,118.27
20240311120016,1.26,1017.72,27.81,46.28,24342.83,103.4
20240311121016,2,1017.51,28.33,44.17,25549.5,113.26
20240311122016,0.84,1017.45,27.57,45.66,14153.67,35.54
20240311123016,1.9,1017.34,27.07,46.13,17659.33,55.22
20240311124016,2.55,1017.16,26.54,46.81,20622.83,72.83
20240311125016,2.51,1016.87,25.97,48.44,17655.67,54.85
20240311130016,2.6,1016.72,25.13,52.17,21000.33,82.43
20240311131016,1.86,1016.5,26.91,46.03,31868.47,189.07
20240311132016,1.43,1016.4,28.18,41.1,31037.04,190.59
20240311133016,1.92,1016.36,27.86,43.05,28276.5,141.74
20240311134016,1.87,1016.24,27.21,45.14,20444.5,75.35
20240311135016,1.7,1016.1,26.18,47.94,14429.42,37.1
20240311140016,1.26,1016.08,25.79,50.08,12866.33,28.58
20240311141016,0.94,1016.03,25.34,53.8,12712.83,28.45
20240311142016,0.23,1016,25.26,54.76,11364.5,22.22
20240311143016,0,1015.85,25.51,55.64,8753.25,13.59
20240311144016,0.2,1015.82,24.67,62.26,5727.17,5.56
20240311145016,0.81,1015.94,23.48,67.38,4116.92,2.8
20240311150016,0.24,1015.81,23.38,67.49,6310.17,6.75
20240311151016,0.31,1015.86,22.74,70.85,5729.08,5.6
20240311152016,0.34,1015.87,22.37,73.73,5696.17,4.92
20240311153016,0.35,1015.9,21.95,77.32,4498.58,3.28
20240311154016,0.67,1015.94,21.64,79.35,4908.67,3.92
20240311155016,0.61,1015.92,21.39,84.54,5732.5,5.61
20240311160016,1.2,1015.99,21.11,86.18,6014.83,4.31
20240311161016,0.87,1015.99,21.1,87.5,3758.67,2.04
20240311162016,0.63,1016.01,21.12,87.81,2826.5,1.18
20240311163016,0.72,1015.91,21.12,87.57,2466.75,0.95
20240311164016,0.09,1016,21.1,87.04,1920.5,0.67
20240311165016,0.71,1015.96,21.04,86.92,1334.42,0.36
20240312090016,1.13,1019.98,22.12,66.03,13982.58,37.83
20240312091016,1.9,1020.04,22.18,57.77,19901.67,76.89
