Serial,Datetime,Date,Month,Hour,Minute,DeviceID,Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),ElevationAngle(degree),Azimuth(degree)
20240604163017,2024-06-04 16:30:00,2024-06-04,6,16,30,17,1009.07996,33.618916,79.7923,18726.953,26.95,258.74
20240604164017,2024-06-04 16:40:00,2024-06-04,6,16,40,17,1009.08105,33.731968,79.45688,19036.799,24.74,261.58
20240604165017,2024-06-04 16:50:00,2024-06-04,6,16,50,17,1009.0812,33.856903,79.081505,19341.08,22.55,264.41
20240609090017,2024-06-09 09:00:00,2024-06-09,6,9,0,17,1008.0778,37.21545,68.99465,33233.926,50.47,130.9
20240609091017,2024-06-09 09:10:00,2024-06-09,6,9,10,17,1008.03876,37.18626,68.91954,33007.62,52.74,133.74
20240609092017,2024-06-09 09:20:00,2024-06-09,6,9,20,17,1008.00366,37.128544,69.00314,32803.754,55.01,136.59
20240609093017,2024-06-09 09:30:00,2024-06-09,6,9,30,17,1007.97064,37.056427,69.12779,32560.639,57.28,139.44
20240609094017,2024-06-09 09:40:00,2024-06-09,6,9,40,17,1007.938,36.991356,69.270874,32353.887,59.56,142.28
20240609095017,2024-06-09 09:50:00,2024-06-09,6,9,50,17,1007.8997,36.91444,69.38936,31880.781,61.83,145.13
20240609100017,2024-06-09 10:00:00,2024-06-09,6,10,0,17,1007.8643,36.814877,69.52282,31582.451,64.11,147.98
20240609101017,2024-06-09 10:10:00,2024-06-09,6,10,10,17,1007.8309,36.731506,69.65017,31351.393,66.39,150.82
20240609102017,2024-06-09 10:20:00,2024-06-09,6,10,20,17,1007.7934,36.656956,69.76663,30888.197,68.67,153.67
20240609103017,2024-06-09 10:30:00,2024-06-09,6,10,30,17,1007.7571,36.55967,69.99288,30407.04,70.96,156.52
20240609104017,2024-06-09 10:40:00,2024-06-09,6,10,40,17,1007.72064,36.436817,70.35787,29862.102,73.24,159.36
20240609105017,2024-06-09 10:50:00,2024-06-09,6,10,50,17,1007.684,36.320362,70.73172,29380.338,75.53,162.21
20240609110017,2024-06-09 11:00:00,2024-06-09,6,11,0,17,1007.64734,36.204117,71.10814,28713.72,77.81,165.06
20240609111017,2024-06-09 11:10:00,2024-06-09,6,11,10,17,1007.613,36.08476,71.525116,28123.473,80.09,167.9
20240609112017,2024-06-09 11:20:00,2024-06-09,6,11,20,17,1007.5803,35.964996,71.94981,27699.004,82.37,170.75
20240609113017,2024-06-09 11:30:00,2024-06-09,6,11,30,17,1007.5468,35.835102,72.3923,27086.918,84.63,173.6
20240609114017,2024-06-09 11:40:00,2024-06-09,6,11,40,17,1007.5153,35.69076,72.85235,26328.781,86.86,176.44
20240609115017,2024-06-09 11:50:00,2024-06-09,6,11,50,17,1007.4923,35.55036,73.32532,25992.238,88.79,179.29
20240609120017,2024-06-09 12:00:00,2024-06-09,6,12,0,17,1007.4696,35.431896,73.71994,25520.643,88.11,182.13
20240609121017,2024-06-09 12:10:00,2024-06-09,6,12,10,17,1007.4527,35.296867,74.12862,24991.51,85.98,184.98
20240609122017,2024-06-09 12:20:00,2024-06-09,6,12,20,17,1007.439,35.172985,74.53422,24529.2,83.73,187.83
20240609123017,2024-06-09 12:30:00,2024-06-09,6,12,30,17,1007.4254,35.05464,74.8941,24076.535,81.46,190.67
20240609124017,2024-06-09 12:40:00,2024-06-09,6,12,40,17,1007.409,34.901474,75.29369,23393.857,79.18,193.52
20240609125017,2024-06-09 12:50:00,2024-06-09,6,12,50,17,1007.39575,34.70102,75.80995,22726.064,76.9,196.37
20240609130017,2024-06-09 13:00:00,2024-06-09,6,13,0,17,1007.3842,34.505623,76.342865,22164.38,74.61,199.21
20240609131017,2024-06-09 13:10:00,2024-06-09,6,13,10,17,1007.3771,34.31234,76.89029,21800.941,72.33,202.06
20240609132017,2024-06-09 13:20:00,2024-06-09,6,13,20,17,1007.3725,34.147804,77.422935,21497.998,70.04,204.91
20240609133017,2024-06-09 13:30:00,2024-06-09,6,13,30,17,1007.36957,34.022896,77.885704,21340.156,67.76,207.75
20240609134017,2024-06-09 13:40:00,2024-06-09,6,13,40,17,1007.3654,33.92136,78.25443,21035.879,65.48,210.6
20240609135017,2024-06-09 13:50:00,2024-06-09,6,13,50,17,1007.3658,33.804237,78.65557,20816.895,63.2,213.45
20240609140017,2024-06-09 14:00:00,2024-06-09,6,14,0,17,1007.3694,33.71606,78.995895,20731.86,60.92,216.29
20240609141017,2024-06-09 14:10:00,2024-06-09,6,14,10,17,1007.37335,33.64938,79.25296,20686.38,58.65,219.14
20240609142017,2024-06-09 14:20:00,2024-06-09,6,14,20,17,1007.38116,33.61083,79.442184,20822.215,56.37,221.99
20240609143017,2024-06-09 14:30:00,2024-06-09,6,14,30,17,1007.3895,33.606747,79.522026,20932.584,54.1,224.83
20240609144017,2024-06-09 14:40:00,2024-06-09,6,14,40,17,1007.39954,33.62404,79.50651,21059.785,51.83,227.68
20240609145017,2024-06-09 14:50:00,2024-06-09,6,14,50,17,1007.41077,33.653152,79.42283,21229.357,49.57,230.53
20240609150017,2024-06-09 15:00:00,2024-06-09,6,15,0,17,1007.4215,33.711758,79.20428,21401.434,47.31,233.37
20240609151017,2024-06-09 15:10:00,2024-06-09,6,15,10,17,1007.43365,33.799088,78.895546,21623.3,45.05,236.22
20240609152017,2024-06-09 15:20:00,2024-06-09,6,15,20,17,1007.4456,33.904415,78.54274,21896.062,42.8,239.07
20240609153017,2024-06-09 15:30:00,2024-06-09,6,15,30,17,1007.45685,34.016174,78.174675,22175.06,40.55,241.91
20240609154017,2024-06-09 15:40:00,2024-06-09,6,15,40,17,1007.4676,34.12922,77.8079,22457.453,38.31,244.76
20240609155017,2024-06-09 15:50:00,2024-06-09,6,15,50,17,1007.4797,34.242886,77.44758,22752.342,36.07,247.61
20240609160017,2024-06-09 16:00:00,2024-06-09,6,16,0,17,1007.4847,34.32888,77.14002,23065.336,33.83,250.45
20240609161017,2024-06-09 16:10:00,2024-06-09,6,16,10,17,1007.49756,34.452747,76.76412,23433.75,31.61,253.3
20240609162017,2024-06-09 16:20:00,2024-06-09,6,16,20,17,1007.5109,34.58114,76.37498,23819.945,29.39,256.15
20240609163017,2024-06-09 16:30:00,2024-06-09,6,16,30,17,1007.5245,34.716995,75.96355,24210.184,27.17,258.99
20240609164017,2024-06-09 16:40:00,2024-06-09,6,16,40,17,1007.5378,34.85353,75.52772,24581.518,24.96,261.84
20240609165017,2024-06-09 16:50:00,2024-06-09,6,16,50,17,1007.5496,34.98777,75.10253,24965.883,22.77,264.69
20240709090017,2024-07-09 09:00:00,2024-07-09,7,9,0,17,1009.82446,46.851006,43.87788,48274.367,48.92,129.3
20240709091017,2024-07-09 09:10:00,2024-07-09,7,9,10,17,1009.79144,46.697903,44.105545,47947.637,51.19,132.13
20240709092017,2024-07-09 09:20:00,2024-07-09,7,9,20,17,1009.76984,46.5439,44.356632,47565.664,53.47,134.96
20240709093017,2024-07-09 09:30:00,2024-07-09,7,9,30,17,1009.74725,46.406414,44.583576,47098.08,55.74,137.8
20240709094017,2024-07-09 09:40:00,2024-07-09,7,9,40,17,1009.7262,46.254185,44.814137,46564.39,58.02,140.63
20240709095017,2024-07-09 09:50:00,2024-07-09,7,9,50,17,1009.70386,46.102676,45.046726,45988.656,60.3,143.46
20240709100017,2024-07-09 10:00:00,2024-07-09,7,10,0,17,1009.6787,45.963634,45.267075,45311.027,62.59,146.29
20240709101017,2024-07-09 10:10:00,2024-07-09,7,10,10,17,1009.6534,45.82093,45.488052,44562.797,64.87,149.13
20240709102017,2024-07-09 10:20:00,2024-07-09,7,10,20,17,1009.6261,45.67227,45.720028,43778.902,67.15,151.96
20240709103017,2024-07-09 10:30:00,2024-07-09,7,10,30,17,1009.5982,45.54079,45.934265,42948.562,69.44,154.79
20240709104017,2024-07-09 10:40:00,2024-07-09,7,10,40,17,1009.57184,45.39643,46.156506,42057.695,71.72,157.62
20240709105017,2024-07-09 10:50:00,2024-07-09,7,10,50,17,1009.54553,45.24469,46.388306,41164.49,74.0,160.46
20240709110017,2024-07-09 11:00:00,2024-07-09,7,11,0,17,1009.51953,45.092426,46.621326,40276.77,76.28,163.29
20240709111017,2024-07-09 11:10:00,2024-07-09,7,11,10,17,1009.4932,44.947685,46.845383,39420.156,78.55,166.12
20240709112017,2024-07-09 11:20:00,2024-07-09,7,11,20,17,1009.46674,44.801872,47.069733,38518.41,80.81,168.95
20240709113017,2024-07-09 11:30:00,2024-07-09,7,11,30,17,1009.4415,44.652954,47.29903,37620.207,83.03,171.79
20240709114017,2024-07-09 11:40:00,2024-07-09,7,11,40,17,1009.4175,44.507668,47.529568,36725.426,85.19,174.62
20240709115017,2024-07-09 11:50:00,2024-07-09,7,11,50,17,1009.3961,44.36019,47.762684,35877.727,87.12,177.45
20240709120017,2024-07-09 12:00:00,2024-07-09,7,12,0,17,1009.3774,44.204082,48.001698,35051.477,87.99,180.28
20240709121017,2024-07-09 12:10:00,2024-07-09,7,12,10,17,1009.36096,44.040695,48.249165,34215.043,86.77,183.12
20240709122017,2024-07-09 12:20:00,2024-07-09,7,12,20,17,1009.3474,43.869667,48.502686,33390.86,84.77,185.95
20240709123017,2024-07-09 12:30:00,2024-07-09,7,12,30,17,1009.3362,43.6882,48.768715,32590.121,82.59,188.78
20240709124017,2024-07-09 12:40:00,2024-07-09,7,12,40,17,1009.3262,43.488167,49.05251,31736.307,80.36,191.61
20240709125017,2024-07-09 12:50:00,2024-07-09,7,12,50,17,1009.318,43.278614,49.363323,31063.377,78.1,194.45
20240709130017,2024-07-09 13:00:00,2024-07-09,7,13,0,17,1009.3086,43.06685,49.672073,30358.387,75.83,197.28
20240709131017,2024-07-09 13:10:00,2024-07-09,7,13,10,17,1009.30115,42.85303,49.988644,29720.71,73.55,200.11
20240709132017,2024-07-09 13:20:00,2024-07-09,7,13,20,17,1009.295,42.631325,50.314865,29085.623,71.27,202.94
20240709133017,2024-07-09 13:30:00,2024-07-09,7,13,30,17,1009.28955,42.402462,50.659134,28507.49,68.98,205.78
20240709134017,2024-07-09 13:40:00,2024-07-09,7,13,40,17,1009.2843,42.176613,51.00488,27957.676,66.7,208.61
20240709135017,2024-07-09 13:50:00,2024-07-09,7,13,50,17,1009.2815,41.94064,51.358036,27457.959,64.41,211.44
20240709140017,2024-07-09 14:00:00,2024-07-09,7,14,0,17,1009.28015,41.69857,51.723274,27033.955,62.13,214.27
20240709141017,2024-07-09 14:10:00,2024-07-09,7,14,10,17,1009.2822,41.47958,52.087196,26728.312,59.85,217.11
20240709142017,2024-07-09 14:20:00,2024-07-09,7,14,20,17,1009.28796,41.287212,52.42422,26736.879,57.57,219.94
20240709143017,2024-07-09 14:30:00,2024-07-09,7,14,30,17,1009.2995,41.223125,52.69452,27151.314,55.29,222.77
20240709144017,2024-07-09 14:40:00,2024-07-09,7,14,40,17,1009.3094,41.274094,52.77017,27590.268,53.01,225.6
20240709145017,2024-07-09 14:50:00,2024-07-09,7,14,50,17,1009.3197,41.375496,52.706837,28050.41,50.74,228.44
20240709150017,2024-07-09 15:00:00,2024-07-09,7,15,0,17,1009.3297,41.50082,52.55698,28513.256,48.47,231.27
20240709151017,2024-07-09 15:10:00,2024-07-09,7,15,10,17,1009.3387,41.635838,52.37657,28984.357,46.2,234.1
20240709152017,2024-07-09 15:20:00,2024-07-09,7,15,20,17,1009.3483,41.776653,52.17914,29472.555,43.94,236.93
20240709153017,2024-07-09 15:30:00,2024-07-09,7,15,30,17,1009.3573,41.924847,51.948215,29931.04,41.68,239.77
20240709154017,2024-07-09 15:40:00,2024-07-09,7,15,40,17,1009.36755,42.075573,51.712692,30414.611,39.42,242.6
20240709155017,2024-07-09 15:50:00,2024-07-09,7,15,50,17,1009.37946,42.23437,51.46379,30912.848,37.17,245.43
20240709160017,2024-07-09 16:00:00,2024-07-09,7,16,0,17,1009.3916,42.401546,51.19394,31437.178,34.93,248.26
20240709161017,2024-07-09 16:10:00,2024-07-09,7,16,10,17,1009.4054,42.5804,50.903885,32011.37,32.69,251.1
20240709162017,2024-07-09 16:20:00,2024-07-09,7,16,20,17,1009.41766,42.7761,50.565838,32595.602,30.45,253.93
20240709163017,2024-07-09 16:30:00,2024-07-09,7,16,30,17,1009.4271,42.984837,50.190197,33188.598,28.22,256.76
20240709164017,2024-07-09 16:40:00,2024-07-09,7,16,40,17,1009.43396,43.20105,49.784092,33797.406,26.0,259.59
20240709165017,2024-07-09 16:50:00,2024-07-09,7,16,50,17,1009.4395,43.424057,49.365704,34409.12,23.79,262.43
20240106090001,2024-01-06 09:00:00,2024-01-06,1,9,0,1,1013.39154,25.468042,60.70829,34656.504,25.99,143.15
20240106091001,2024-01-06 09:10:00,2024-01-06,1,9,10,1,1013.3432,25.503418,60.506714,34594.543,27.62,145.2
20240106092001,2024-01-06 09:20:00,2024-01-06,1,9,20,1,1013.29443,25.523739,60.34177,34349.91,29.18,147.26
20240106093001,2024-01-06 09:30:00,2024-01-06,1,9,30,1,1013.2403,25.567722,60.125973,34234.38,30.69,149.31
20240106094001,2024-01-06 09:40:00,2024-01-06,1,9,40,1,1013.1915,25.573675,60.0416,33884.08,32.14,151.36
20240106095001,2024-01-06 09:50:00,2024-01-06,1,9,50,1,1013.14355,25.56521,59.975426,33329.645,33.52,153.42
20240106100001,2024-01-06 10:00:00,2024-01-06,1,10,0,1,1013.0973,25.534695,59.973995,32788.5,34.83,155.47
20240106101001,2024-01-06 10:10:00,2024-01-06,1,10,10,1,1013.0521,25.500792,59.98933,32249.6,36.06,157.52
20240106102001,2024-01-06 10:20:00,2024-01-06,1,10,20,1,1012.9922,25.491173,59.949417,31695.23,37.21,159.57
20240106103001,2024-01-06 10:30:00,2024-01-06,1,10,30,1,1012.93494,25.473644,59.928314,31117.879,38.27,161.63
20240106104001,2024-01-06 10:40:00,2024-01-06,1,10,40,1,1012.8952,25.401054,60.03482,30412.197,39.24,163.68
20240106105001,2024-01-06 10:50:00,2024-01-06,1,10,50,1,1012.85754,25.307909,60.202087,29602.592,40.1,165.73
20240106110001,2024-01-06 11:00:00,2024-01-06,1,11,0,1,1012.8224,25.204117,60.41642,28969.746,40.87,167.79
20240106111001,2024-01-06 11:10:00,2024-01-06,1,11,10,1,1012.7901,25.096869,60.64347,28248.186,41.52,169.84
20240106112001,2024-01-06 11:20:00,2024-01-06,1,11,20,1,1012.761,24.974846,60.927296,27494.46,42.06,171.89
20240106113001,2024-01-06 11:30:00,2024-01-06,1,11,30,1,1012.73505,24.847988,61.23732,26744.266,42.48,173.94
20240106114001,2024-01-06 11:40:00,2024-01-06,1,11,40,1,1012.71246,24.718071,61.558308,25906.363,42.77,176.0
20240106115001,2024-01-06 11:50:00,2024-01-06,1,11,50,1,1012.69434,24.578697,61.892315,25061.812,42.95,178.05
20240106120001,2024-01-06 12:00:00,2024-01-06,1,12,0,1,1012.67993,24.442545,62.232487,24258.877,43.0,180.1
20240106121001,2024-01-06 12:10:00,2024-01-06,1,12,10,1,1012.669,24.318974,62.55579,23510.592,42.92,182.16
20240106122001,2024-01-06 12:20:00,2024-01-06,1,12,20,1,1012.6613,24.191994,62.881325,22648.924,42.72,184.21
20240106123001,2024-01-06 12:30:00,2024-01-06,1,12,30,1,1012.6568,24.063536,63.200603,21935.213,42.4,186.26
20240106124001,2024-01-06 12:40:00,2024-01-06,1,12,40,1,1012.6558,23.941109,63.504368,21152.986,41.96,188.31
20240106125001,2024-01-06 12:50:00,2024-01-06,1,12,50,1,1012.65784,23.828922,63.789165,20474.934,41.4,190.37
20240106130001,2024-01-06 13:00:00,2024-01-06,1,13,0,1,1012.6625,23.728193,64.057106,19809.668,40.72,192.42
20240106131001,2024-01-06 13:10:00,2024-01-06,1,13,10,1,1012.6697,23.635738,64.30359,19378.39,39.94,194.47
20240106132001,2024-01-06 13:20:00,2024-01-06,1,13,20,1,1012.67847,23.566233,64.51279,19226.787,39.05,196.53
20240106133001,2024-01-06 13:30:00,2024-01-06,1,13,30,1,1012.68884,23.51878,64.693474,19025.951,38.07,198.58
20240106134001,2024-01-06 13:40:00,2024-01-06,1,13,40,1,1012.6912,23.497816,64.77594,18870.842,36.99,200.63
20240106135001,2024-01-06 13:50:00,2024-01-06,1,13,50,1,1012.7035,23.466228,64.90648,18802.893,35.82,202.68
20240106140001,2024-01-06 14:00:00,2024-01-06,1,14,0,1,1012.7161,23.444735,64.99945,18886.4,34.58,204.74
20240106141001,2024-01-06 14:10:00,2024-01-06,1,14,10,1,1012.7197,23.462957,64.956985,19063.652,33.25,206.79
20240106142001,2024-01-06 14:20:00,2024-01-06,1,14,20,1,1012.733,23.473227,64.950386,19213.11,31.86,208.84
20240106143001,2024-01-06 14:30:00,2024-01-06,1,14,30,1,1012.747,23.489044,64.93068,19375.248,30.4,210.9
20240106144001,2024-01-06 14:40:00,2024-01-06,1,14,40,1,1012.76245,23.510233,64.90699,19582.213,28.87,212.95
20240106145001,2024-01-06 14:50:00,2024-01-06,1,14,50,1,1012.7774,23.53578,64.866714,19813.578,27.3,215.0
20240106150001,2024-01-06 15:00:00,2024-01-06,1,15,0,1,1012.7927,23.56594,64.816025,20063.916,25.66,217.05
20240106151001,2024-01-06 15:10:00,2024-01-06,1,15,10,1,1012.8082,23.600649,64.75919,20334.682,23.98,219.11
20240106152001,2024-01-06 15:20:00,2024-01-06,1,15,20,1,1012.8225,23.640371,64.68588,20635.059,22.26,221.16
20240106153001,2024-01-06 15:30:00,2024-01-06,1,15,30,1,1012.8351,23.687004,64.58509,20963.506,20.49,223.21
20240106154001,2024-01-06 15:40:00,2024-01-06,1,15,40,1,1012.84186,23.760431,64.38514,21318.312,18.69,225.27
20240106155001,2024-01-06 15:50:00,2024-01-06,1,15,50,1,1012.8496,23.818481,64.254875,21678.643,16.85,227.32
20240106160001,2024-01-06 16:00:00,2024-01-06,1,16,0,1,1012.8551,23.88124,64.1041,22049.24,14.97,229.37
20240106161001,2024-01-06 16:10:00,2024-01-06,1,16,10,1,1012.8581,23.946768,63.936935,22437.627,13.07,231.42
20240106162001,2024-01-06 16:20:00,2024-01-06,1,16,20,1,1012.86487,24.010761,63.718594,22851.945,11.13,233.48
20240106163001,2024-01-06 16:30:00,2024-01-06,1,16,30,1,1012.8639,24.086737,63.51323,23277.957,9.18,235.53
20240106164001,2024-01-06 16:40:00,2024-01-06,1,16,40,1,1012.86,24.168669,63.284756,23721.021,7.19,237.58
20240106165001,2024-01-06 16:50:00,2024-01-06,1,16,50,1,1012.85394,24.256516,63.037228,24182.715,5.19,239.64
20240111090001,2024-01-11 09:00:00,2024-01-11,1,9,0,1,1012.84924,24.02658,68.87448,24371.5,26.36,143.02
20240111091001,2024-01-11 09:10:00,2024-01-11,1,9,10,1,1012.8091,24.05177,68.62369,24277.152,28.01,145.06
20240111092001,2024-01-11 09:20:00,2024-01-11,1,9,20,1,1012.76794,24.059826,68.44001,24135.637,29.61,147.1
20240111093001,2024-01-11 09:30:00,2024-01-11,1,9,30,1,1012.72565,24.070917,68.27574,24053.492,31.16,149.15
20240111094001,2024-01-11 09:40:00,2024-01-11,1,9,40,1,1012.6823,24.086143,68.098885,24033.018,32.64,151.19
20240111095001,2024-01-11 09:50:00,2024-01-11,1,9,50,1,1012.63873,24.101065,67.91573,23832.424,34.06,153.23
20240111100001,2024-01-11 10:00:00,2024-01-11,1,10,0,1,1012.59686,24.09645,67.80575,23461.197,35.4,155.28
20240111101001,2024-01-11 10:10:00,2024-01-11,1,10,10,1,1012.5568,24.070335,67.79988,23105.725,36.67,157.32
20240111102001,2024-01-11 10:20:00,2024-01-11,1,10,20,1,1012.5173,24.038311,67.86118,22755.629,37.86,159.36
20240111103001,2024-01-11 10:30:00,2024-01-11,1,10,30,1,1012.48004,23.999317,67.945114,22396.963,38.96,161.41
20240111104001,2024-01-11 10:40:00,2024-01-11,1,10,40,1,1012.4441,23.952845,68.051155,22077.238,39.96,163.45
20240111105001,2024-01-11 10:50:00,2024-01-11,1,10,50,1,1012.4098,23.902384,68.1616,21734.938,40.87,165.49
20240111110001,2024-01-11 11:00:00,2024-01-11,1,11,0,1,1012.377,23.845558,68.2783,21387.186,41.67,167.54
20240111111001,2024-01-11 11:10:00,2024-01-11,1,11,10,1,1012.34674,23.785881,68.42399,20979.42,42.36,169.58
20240111112001,2024-01-11 11:20:00,2024-01-11,1,11,20,1,1012.31866,23.72564,68.58626,20618.463,42.93,171.62
20240111113001,2024-01-11 11:30:00,2024-01-11,1,11,30,1,1012.2936,23.672112,68.75056,20255.846,43.39,173.67
20240111114001,2024-01-11 11:40:00,2024-01-11,1,11,40,1,1012.2695,23.625385,68.903275,19857.902,43.72,175.71
20240111115001,2024-01-11 11:50:00,2024-01-11,1,11,50,1,1012.2473,23.574976,69.06475,19354.686,43.92,177.75
20240111120001,2024-01-11 12:00:00,2024-01-11,1,12,0,1,1012.22845,23.506018,69.25157,18825.14,44.0,179.8
20240111121001,2024-01-11 12:10:00,2024-01-11,1,12,10,1,1012.2131,23.427862,69.467804,18448.264,43.95,181.84
20240111122001,2024-01-11 12:20:00,2024-01-11,1,12,20,1,1012.2005,23.357712,69.68051,18214.836,43.77,183.88
20240111123001,2024-01-11 12:30:00,2024-01-11,1,12,30,1,1012.19006,23.295164,69.88704,18057.227,43.46,185.93
20240111124001,2024-01-11 12:40:00,2024-01-11,1,12,40,1,1012.18256,23.239075,70.08312,17861.709,43.03,187.97
20240111125001,2024-01-11 12:50:00,2024-01-11,1,12,50,1,1012.17834,23.182701,70.2936,17547.19,42.48,190.01
20240111130001,2024-01-11 13:00:00,2024-01-11,1,13,0,1,1012.1768,23.127289,70.50628,17225.064,41.82,192.06
20240111131001,2024-01-11 13:10:00,2024-01-11,1,13,10,1,1012.1775,23.075201,70.71178,16978.158,41.04,194.1
20240111132001,2024-01-11 13:20:00,2024-01-11,1,13,20,1,1012.179,23.028173,70.88119,16822.836,40.15,196.14
20240111133001,2024-01-11 13:30:00,2024-01-11,1,13,30,1,1012.18176,22.994751,70.966736,16771.512,39.17,198.19
20240111134001,2024-01-11 13:40:00,2024-01-11,1,13,40,1,1012.1853,22.980682,71.00521,16731.791,38.09,200.23
20240111135001,2024-01-11 13:50:00,2024-01-11,1,13,50,1,1012.1948,23.009447,70.89928,16824.566,36.92,202.27
20240111140001,2024-01-11 14:00:00,2024-01-11,1,14,0,1,1012.2006,22.998343,70.929054,16493.357,35.66,204.32
20240111141001,2024-01-11 14:10:00,2024-01-11,1,14,10,1,1012.20905,22.979818,70.97434,16354.366,34.33,206.36
20240111142001,2024-01-11 14:20:00,2024-01-11,1,14,20,1,1012.21796,22.975698,70.98772,16344.128,32.93,208.4
20240111143001,2024-01-11 14:30:00,2024-01-11,1,14,30,1,1012.22797,22.981495,70.97694,16354.739,31.46,210.45
20240111144001,2024-01-11 14:40:00,2024-01-11,1,14,40,1,1012.2384,22.99684,70.942085,16418.898,29.92,212.49
20240111145001,2024-01-11 14:50:00,2024-01-11,1,14,50,1,1012.25287,23.05337,70.76213,16614.232,28.33,214.53
20240111150001,2024-01-11 15:00:00,2024-01-11,1,15,0,1,1012.2638,23.072086,70.70431,16687.43,26.69,216.58
20240111151001,2024-01-11 15:10:00,2024-01-11,1,15,10,1,1012.2753,23.086296,70.64846,16682.316,25.0,218.62
20240111152001,2024-01-11 15:20:00,2024-01-11,1,15,20,1,1012.2821,23.060455,70.779884,16677.727,23.26,220.66
20240111153001,2024-01-11 15:30:00,2024-01-11,1,15,30,1,1012.2887,23.034771,70.91884,16747.258,21.48,222.71
20240111154001,2024-01-11 15:40:00,2024-01-11,1,15,40,1,1012.2977,23.055182,70.85976,16910.758,19.66,224.75
20240111155001,2024-01-11 15:50:00,2024-01-11,1,15,50,1,1012.3027,23.048693,70.950516,17092.43,17.81,226.79
20240111160001,2024-01-11 16:00:00,2024-01-11,1,16,0,1,1012.3069,23.05443,71.00386,17290.402,15.92,228.84
20240111161001,2024-01-11 16:10:00,2024-01-11,1,16,10,1,1012.344,23.089106,70.83047,17530.062,14.0,230.88
20240111162001,2024-01-11 16:20:00,2024-01-11,1,16,20,1,1012.3493,23.142733,70.66761,17815.496,12.06,232.92
20240111163001,2024-01-11 16:30:00,2024-01-11,1,16,30,1,1012.3524,23.204144,70.47793,18126.74,10.09,234.97
20240111164001,2024-01-11 16:40:00,2024-01-11,1,16,40,1,1012.35254,23.27152,70.25408,18458.064,8.09,237.01
20240111165001,2024-01-11 16:50:00,2024-01-11,1,16,50,1,1012.35126,23.345356,70.004845,18807.293,6.07,239.05
