Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),ElevationAngle(degree),Azimuth(degree),Datetime,Date,Month,Hour,Minute,DeviceID,DeviceID_01,DeviceID_02,DeviceID_03,DeviceID_04,DeviceID_05,DeviceID_06,DeviceID_07,DeviceID_08,DeviceID_09,DeviceID_10,DeviceID_11,DeviceID_12,DeviceID_13,DeviceID_14,DeviceID_15,DeviceID_16,DeviceID_17
20240312072016,2.93,1018.41,19.11,73.44,2895.33,1.67,16.23,111.23,2024-03-12 07:20:00,2024-03-12,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312073016,3.13,1018.68,19.29,70.11,3692.17,2.66,18.47,113.66,2024-03-12 07:30:00,2024-03-12,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312074016,3.03,1018.88,19.49,68.5,3985.75,3.07,20.7,116.09,2024-03-12 07:40:00,2024-03-12,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312075016,3.15,1019.04,19.67,67.02,4696.42,4.34,22.92,118.52,2024-03-12 07:50:00,2024-03-12,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312080016,3.2,1019.24,20.03,66.0,10291.25,23.64,25.12,120.95,2024-03-12 08:00:00,2024-03-12,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312081016,3.66,1019.45,20.46,63.19,9869.17,18.21,27.31,123.38,2024-03-12 08:10:00,2024-03-12,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312082016,3.52,1019.52,20.37,63.1,9374.25,16.16,29.48,125.81,2024-03-12 08:20:00,2024-03-12,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312083016,3.57,1019.62,20.58,61.2,12966.33,31.63,31.64,128.24,2024-03-12 08:30:00,2024-03-12,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312084016,1.98,1019.76,21.51,60.29,19457.5,69.57,33.78,130.67,2024-03-12 08:40:00,2024-03-12,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240312085016,2.35,1019.8,21.78,60.36,16053.5,48.34,35.89,133.1,2024-03-12 08:50:00,2024-03-12,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313070016,0.11,1024.42,17.8,68.48,3037.92,1.94,11.73,106.57,2024-03-13 07:00:00,2024-03-13,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313071016,0.15,1024.57,18.11,67.34,3144.08,2.08,13.99,108.99,2024-03-13 07:10:00,2024-03-13,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313072016,0.16,1024.78,18.39,67.91,3295.75,2.25,16.23,111.42,2024-03-13 07:20:00,2024-03-13,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313073016,0.07,1024.94,18.62,68.24,4024.75,3.28,18.47,113.84,2024-03-13 07:30:00,2024-03-13,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313074016,0.04,1025.02,18.86,69.05,4817.83,4.54,20.7,116.26,2024-03-13 07:40:00,2024-03-13,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313075016,0.15,1025.08,19.03,68.87,5489.0,5.92,22.92,118.69,2024-03-13 07:50:00,2024-03-13,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313080016,0.07,1025.08,19.39,68.59,6961.58,9.55,25.12,121.11,2024-03-13 08:00:00,2024-03-13,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313081016,0.06,1025.08,20.06,67.11,9379.58,16.94,27.31,123.53,2024-03-13 08:10:00,2024-03-13,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313082016,0.0,1025.15,20.99,64.48,11211.75,24.31,29.48,125.96,2024-03-13 08:20:00,2024-03-13,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313083016,0.03,1025.14,21.53,60.5,10618.75,22.4,31.64,128.38,2024-03-13 08:30:00,2024-03-13,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313084016,0.0,1025.14,21.74,58.28,10667.08,22.25,33.78,130.81,2024-03-13 08:40:00,2024-03-13,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240313085016,0.0,1025.1,21.78,57.11,9097.42,15.85,35.89,133.23,2024-03-13 08:50:00,2024-03-13,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314070016,0.38,1021.68,18.27,75.96,875.92,0.17,12.16,105.95,2024-03-14 07:00:00,2024-03-14,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314071016,0.65,1021.63,18.25,75.88,994.17,0.21,14.42,108.4,2024-03-14 07:10:00,2024-03-14,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314072016,0.4,1021.55,18.27,75.89,1439.0,0.4,16.67,110.85,2024-03-14 07:20:00,2024-03-14,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314073016,1.01,1021.76,18.36,75.36,1367.0,0.38,18.91,113.3,2024-03-14 07:30:00,2024-03-14,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314074016,1.44,1021.76,18.35,75.31,2013.25,0.77,21.15,115.74,2024-03-14 07:40:00,2024-03-14,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314075016,1.03,1021.71,18.46,75.09,2684.58,1.34,23.38,118.19,2024-03-14 07:50:00,2024-03-14,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314080016,0.3,1021.8,18.74,74.01,3478.25,2.29,25.59,120.64,2024-03-14 08:00:00,2024-03-14,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314081016,0.4,1021.88,19.02,72.54,3545.0,2.32,27.79,123.09,2024-03-14 08:10:00,2024-03-14,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314082016,0.2,1021.85,19.18,71.52,3609.33,2.3,29.98,125.54,2024-03-14 08:20:00,2024-03-14,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314083016,0.36,1021.87,19.2,71.58,2883.58,1.52,32.15,127.98,2024-03-14 08:30:00,2024-03-14,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314084016,1.21,1021.89,19.16,71.97,4471.66,3.6,34.3,130.43,2024-03-14 08:40:00,2024-03-14,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314085016,1.3,1021.89,19.45,70.84,5764.5,5.48,36.42,132.88,2024-03-14 08:50:00,2024-03-14,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315070016,0.0,1021.49,19.08,71.59,2427.58,1.2,12.38,105.93,2024-03-15 07:00:00,2024-03-15,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315071016,0.16,1021.62,19.35,71.13,3252.42,2.13,14.64,108.38,2024-03-15 07:10:00,2024-03-15,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315072016,0.16,1021.65,19.52,68.74,3592.17,2.52,16.89,110.82,2024-03-15 07:20:00,2024-03-15,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315073016,0.82,1021.71,19.61,68.52,3945.58,3.02,19.14,113.27,2024-03-15 07:30:00,2024-03-15,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315074016,0.2,1021.8,19.81,69.16,4460.08,3.9,21.37,115.71,2024-03-15 07:40:00,2024-03-15,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315075016,0.56,1021.85,20.1,67.43,5480.5,5.85,23.6,118.16,2024-03-15 07:50:00,2024-03-15,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315080016,0.5,1021.89,20.56,66.09,8792.5,14.6,25.81,120.6,2024-03-15 08:00:00,2024-03-15,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315081016,0.4,1021.9,21.26,65.11,10421.67,20.39,28.01,123.04,2024-03-15 08:10:00,2024-03-15,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315082016,0.22,1021.9,21.92,63.67,11568.25,24.8,30.2,125.49,2024-03-15 08:20:00,2024-03-15,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315083016,0.2,1021.96,22.3,61.92,10461.67,19.81,32.36,127.93,2024-03-15 08:30:00,2024-03-15,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315084016,0.42,1022.02,22.19,62.75,9466.75,16.26,34.51,130.38,2024-03-15 08:40:00,2024-03-15,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240315085016,0.2,1022.05,22.66,62.88,14469.58,39.79,36.64,132.82,2024-03-15 08:50:00,2024-03-15,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316070016,0.78,1021.07,25.8,56.19,29627.42,345.6,12.38,105.32,2024-03-16 07:00:00,2024-03-16,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316071016,0.06,1021.19,29.39,47.91,39131.03,507.49,14.64,107.79,2024-03-16 07:10:00,2024-03-16,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316072016,0.41,1021.3,30.9,42.86,37257.15,312.9,16.89,110.26,2024-03-16 07:20:00,2024-03-16,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316073016,0.29,1021.32,30.58,43.5,42345.03,424.1,19.14,112.73,2024-03-16 07:30:00,2024-03-16,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316074016,0.06,1021.4,32.15,40.07,42767.75,437.7,21.37,115.19,2024-03-16 07:40:00,2024-03-16,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316075016,0.52,1021.43,30.25,42.62,31052.04,225.66,23.6,117.66,2024-03-16 07:50:00,2024-03-16,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316080016,0.42,1021.42,33.22,37.53,75260.32,1248.22,25.81,120.13,2024-03-16 08:00:00,2024-03-16,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316081016,0.23,1021.42,36.81,30.86,68195.72,949.84,28.01,122.6,2024-03-16 08:10:00,2024-03-16,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316082016,0.6,1021.46,34.78,33.33,36162.78,259.72,30.2,125.07,2024-03-16 08:20:00,2024-03-16,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316083016,0.68,1021.56,31.58,39.0,43249.57,378.27,32.36,127.54,2024-03-16 08:30:00,2024-03-16,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316084016,0.24,1021.6,32.15,38.48,39625.61,274.58,34.51,130.01,2024-03-16 08:40:00,2024-03-16,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240316085016,0.25,1021.67,32.64,36.97,51485.54,527.09,36.64,132.48,2024-03-16 08:50:00,2024-03-16,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317070016,0.16,1019.08,22.36,73.69,4964.58,4.99,12.81,105.55,2024-03-17 07:00:00,2024-03-17,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317071016,0.09,1019.25,22.79,73.16,6330.58,7.97,15.07,108.01,2024-03-17 07:10:00,2024-03-17,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317072016,0.16,1019.37,23.08,72.12,8125.0,12.86,17.33,110.48,2024-03-17 07:20:00,2024-03-17,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317073016,0.0,1019.41,23.64,70.4,8460.0,13.99,19.58,112.94,2024-03-17 07:30:00,2024-03-17,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317074016,0.0,1019.44,24.15,68.55,9284.92,16.54,21.82,115.41,2024-03-17 07:40:00,2024-03-17,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317075016,0.0,1019.43,24.76,66.68,11964.5,26.34,24.05,117.87,2024-03-17 07:50:00,2024-03-17,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317080016,0.0,1019.36,25.11,65.15,12661.75,29.88,26.28,120.34,2024-03-17 08:00:00,2024-03-17,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317081016,0.0,1019.35,25.7,62.88,15199.17,43.61,28.49,122.8,2024-03-17 08:10:00,2024-03-17,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317082016,0.0,1019.39,26.67,59.93,19498.34,69.83,30.68,125.27,2024-03-17 08:20:00,2024-03-17,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317083016,0.0,1019.37,27.7,56.76,24183.0,103.12,32.86,127.73,2024-03-17 08:30:00,2024-03-17,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317084016,0.0,1019.27,30.66,49.5,51631.11,603.81,35.02,130.2,2024-03-17 08:40:00,2024-03-17,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240317085016,0.0,1019.16,35.29,38.35,81798.78,1159.37,37.16,132.66,2024-03-17 08:50:00,2024-03-17,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318070016,0.0,1019.95,21.32,73.9,1318.08,0.38,12.81,105.83,2024-03-18 07:00:00,2024-03-18,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318071016,0.0,1020.08,21.38,73.61,1966.75,0.81,15.07,108.31,2024-03-18 07:10:00,2024-03-18,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318072016,0.0,1020.24,21.47,73.55,1942.75,0.78,17.33,110.78,2024-03-18 07:20:00,2024-03-18,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318073016,0.0,1020.34,21.57,73.47,2373.58,1.11,19.58,113.25,2024-03-18 07:30:00,2024-03-18,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318074016,0.0,1020.4,21.58,73.13,2826.75,1.55,21.82,115.72,2024-03-18 07:40:00,2024-03-18,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318075016,0.0,1020.45,21.72,72.47,3294.33,2.08,24.05,118.2,2024-03-18 07:50:00,2024-03-18,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318080016,0.0,1020.46,21.85,71.96,3579.58,2.41,26.28,120.67,2024-03-18 08:00:00,2024-03-18,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318081016,0.0,1020.47,22.17,72.39,4898.17,4.42,28.49,123.14,2024-03-18 08:10:00,2024-03-18,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318082016,0.0,1020.44,22.51,71.9,5365.58,5.36,30.68,125.61,2024-03-18 08:20:00,2024-03-18,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318083016,0.0,1020.45,22.8,70.85,6683.17,8.14,32.86,128.09,2024-03-18 08:30:00,2024-03-18,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318084016,0.0,1020.45,23.08,69.36,6805.33,8.44,35.02,130.56,2024-03-18 08:40:00,2024-03-18,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240318085016,0.0,1020.42,23.32,68.15,7292.75,9.6,37.16,133.03,2024-03-18 08:50:00,2024-03-18,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319070016,0.0,1019.36,19.4,94.43,815.0,0.14,13.45,105.14,2024-03-19 07:00:00,2024-03-19,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319071016,0.0,1019.52,19.26,94.27,946.83,0.19,15.72,107.63,2024-03-19 07:10:00,2024-03-19,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319072016,0.0,1019.6,19.14,93.91,1392.33,0.39,17.98,110.11,2024-03-19 07:20:00,2024-03-19,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319073016,0.0,1019.67,19.02,93.05,1577.58,0.53,20.24,112.59,2024-03-19 07:30:00,2024-03-19,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319074016,0.0,1019.81,18.95,93.68,1593.75,0.47,22.49,115.08,2024-03-19 07:40:00,2024-03-19,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319075016,0.0,1019.91,19.02,93.74,2079.0,0.75,24.73,117.56,2024-03-19 07:50:00,2024-03-19,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319080016,0.0,1019.94,19.13,93.35,3076.58,1.75,26.96,120.04,2024-03-19 08:00:00,2024-03-19,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319081016,0.0,1020.08,19.25,91.97,3811.75,2.46,29.18,122.52,2024-03-19 08:10:00,2024-03-19,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319082016,0.0,1020.24,19.4,91.3,3950.67,2.61,31.38,125.01,2024-03-19 08:20:00,2024-03-19,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319083016,0.0,1020.32,19.46,91.34,2728.42,1.3,33.57,127.49,2024-03-19 08:30:00,2024-03-19,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319084016,0.0,1020.42,19.65,90.63,2700.5,1.3,35.75,129.97,2024-03-19 08:40:00,2024-03-19,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319085016,0.0,1020.49,19.6,90.0,3212.17,1.79,37.9,132.46,2024-03-19 08:50:00,2024-03-19,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320070016,0.0,1026.81,19.23,43.84,4075.25,4.06,13.45,105.35,2024-03-20 07:00:00,2024-03-20,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320071016,0.0,1026.97,19.32,43.96,4713.67,5.0,15.72,107.83,2024-03-20 07:10:00,2024-03-20,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320072016,0.0,1027.05,19.4,44.48,5740.08,7.12,17.98,110.3,2024-03-20 07:20:00,2024-03-20,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320073016,0.0,1027.18,19.46,44.39,6670.83,9.53,20.24,112.78,2024-03-20 07:30:00,2024-03-20,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320074016,0.0,1027.29,19.66,43.23,7922.58,13.4,22.49,115.25,2024-03-20 07:40:00,2024-03-20,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320075016,0.0,1027.39,19.92,42.37,9861.92,20.51,24.73,117.73,2024-03-20 07:50:00,2024-03-20,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320080016,0.0,1027.39,20.32,42.39,12857.92,34.33,26.96,120.21,2024-03-20 08:00:00,2024-03-20,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320081016,0.0,1027.47,20.42,42.97,15149.08,47.01,29.18,122.68,2024-03-20 08:10:00,2024-03-20,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320082016,0.0,1027.56,20.99,41.69,19900.33,79.46,31.38,125.16,2024-03-20 08:20:00,2024-03-20,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320083016,0.0,1027.55,21.6,40.48,22250.25,97.5,33.57,127.63,2024-03-20 08:30:00,2024-03-20,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320084016,0.0,1027.49,21.84,39.63,25579.58,128.05,35.75,130.11,2024-03-20 08:40:00,2024-03-20,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240320085016,0.0,1027.45,22.67,38.54,32125.08,200.75,37.9,132.59,2024-03-20 08:50:00,2024-03-20,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321070016,0.0,1022.69,21.48,52.09,22189.92,189.29,13.45,104.75,2024-03-21 07:00:00,2024-03-21,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321071016,0.0,1022.64,25.28,43.42,35864.75,441.33,15.72,107.25,2024-03-21 07:10:00,2024-03-21,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321072016,0.0,1022.6,27.42,37.96,38410.2,438.01,17.98,109.75,2024-03-21 07:20:00,2024-03-21,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321073016,0.0,1022.64,28.72,34.68,47914.64,622.1,20.24,112.25,2024-03-21 07:30:00,2024-03-21,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321074016,0.0,1022.63,30.59,31.65,58111.83,830.23,22.49,114.75,2024-03-21 07:40:00,2024-03-21,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321075016,0.0,1022.7,32.53,28.71,64555.25,964.38,24.73,117.25,2024-03-21 07:50:00,2024-03-21,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321080016,0.0,1022.73,34.0,26.07,70843.42,1085.13,26.96,119.75,2024-03-21 08:00:00,2024-03-21,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321081016,0.0,1022.79,34.74,24.49,79185.05,1249.72,29.18,122.25,2024-03-21 08:10:00,2024-03-21,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321082016,0.0,1022.89,35.66,23.53,85445.36,1375.6,31.38,124.75,2024-03-21 08:20:00,2024-03-21,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321083016,0.0,1022.83,36.94,21.28,91363.55,1473.86,33.57,127.25,2024-03-21 08:30:00,2024-03-21,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321084016,0.0,1022.8,37.54,20.8,96861.26,1539.64,35.75,129.75,2024-03-21 08:40:00,2024-03-21,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240321085016,0.0,1022.73,39.4,17.27,97964.54,1481.48,37.9,132.25,2024-03-21 08:50:00,2024-03-21,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322070016,0.0,1017.83,19.85,62.98,2702.67,1.68,14.1,104.96,2024-03-22 07:00:00,2024-03-22,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322071016,0.0,1017.94,19.84,63.72,3370.42,2.55,16.37,107.45,2024-03-22 07:10:00,2024-03-22,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322072016,0.0,1017.91,20.22,63.1,4324.08,4.2,18.64,109.94,2024-03-22 07:20:00,2024-03-22,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322073016,0.0,1018.01,20.47,62.33,6119.0,8.28,20.9,112.44,2024-03-22 07:30:00,2024-03-22,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322074016,0.0,1018.03,20.85,61.66,6420.16,8.8,23.15,114.93,2024-03-22 07:40:00,2024-03-22,3,7,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322075016,0.0,1018.06,21.36,60.13,8285.0,14.42,25.4,117.42,2024-03-22 07:50:00,2024-03-22,3,7,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322080016,0.0,1018.1,21.67,59.1,8009.25,13.74,27.63,119.92,2024-03-22 08:00:00,2024-03-22,3,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322081016,0.0,1018.24,22.27,57.73,13107.25,36.71,29.86,122.41,2024-03-22 08:10:00,2024-03-22,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322082016,0.0,1018.24,23.71,53.38,25122.42,126.85,32.08,124.9,2024-03-22 08:20:00,2024-03-22,3,8,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322083016,0.0,1018.19,26.57,45.67,43861.47,407.75,34.28,127.39,2024-03-22 08:30:00,2024-03-22,3,8,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322084016,0.0,1018.08,30.63,36.77,55300.88,616.5,36.46,129.89,2024-03-22 08:40:00,2024-03-22,3,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240322085016,0.0,1018.04,30.04,36.17,45373.95,593.76,38.62,132.38,2024-03-22 08:50:00,2024-03-22,3,8,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240323070016,0.0,1015.89,27.01,54.6,25228.25,248.99,14.1,104.36,2024-03-23 07:00:00,2024-03-23,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240323071016,0.0,1015.91,27.2,52.97,24938.58,214.32,16.37,106.88,2024-03-23 07:10:00,2024-03-23,3,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240323072016,0.0,1016.09,28.63,50.58,32802.75,306.74,18.64,109.4,2024-03-23 07:20:00,2024-03-23,3,7,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240323073016,0.0,1016.18,31.65,43.36,44839.23,547.94,20.9,111.91,2024-03-23 07:30:00,2024-03-23,3,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
